#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
AIREASON_CAN_PAY_OWN_RANSOM;§Y[GetTitledFirstName]§! can afford [GetHerHis] own ransom;§Y[GetTitledFirstName]§! peut payer sa propre rançon;§Y[GetTitledFirstName]§! Kann [GetHerHis] Lösegeld selbst zahlen;;§Y[GetTitledFirstName]§! puede permitirse su propio rescate;;;;;;;;;x
EVTDESC_SoA_5401;A combination of economic stress and religious fervor caused by the current crusade has led to considerable unrest among the peasants. A strange elderly monk known calling himself The Master of Hungary has been criticizing the religious establishment and preaching a 'Shepherds' Crusade' to the common folk. He has already been able to gather a huge following, an army of shepherds as it were, and they have been assaulting priests and killing Jews all over the country. Needless to say, the church is not amused. There is now talk among this rabble of marching on the capital to seek the support of the [Root.GetTitle] - who knows where this will end?;Une corrélation de tensions économiques et de ferveur religieuse entraînée par la croisade actuelle a causé une agitation considérable chez les paysans. Un vieux moine ermite qui se fait appeler «le maître de Hongrie» critique les religieux et prêche la «croisade des Pastoureaux» auprès du peuple.\nIl est déjà parvenu à rassembler une immense foule, une armée de bergers en l'occurrence, et ceux-ci ont commencé à se livrer à des attaques sur des prêtres et des abbés, les accusant de cupidité et d'orgueil, et à des meurtres de juifs partout dans le pays. Il va sans dire que l'Église désapprouve fortement.\nCertains dans cette foule parlent de marcher sur la capitale afin d'obtenir le soutien de leur [Root.GetTitle].\nQui sait comment cela finira ?;Eine Mischung aus wirtschaftlicher Not und religiöser Begeisterung durch den Kreuzzug hat zu viel Unruhe unter den Bauern geführt. Ein seltsamer Mönch, der sich selbst der "Meister von Ungarn" nennt, kritisiert die Kirche und predigt dem einfachen Volk vom "Hirten-Kreuzzug". Er hat bereits ein beträchtliches Gefolge um sich geschart, eine Armee der Hirten sozusagen, und im ganzen Land ist es durch sie zu Gewalttaten gegenüber Priestern und Juden gekommen. Natürlich ist die Kirche alles andere als glücklich über diese Zustände. Gerüchten zufolge hat man nun sogar vor, gegen die Hauptstadt zu marschieren. [Root.GetTitle], wer weiß, wo dies noch hinführen wird?;;La combinación de tensión económica y fervor religioso que genera la cruzada actual ha provocado un malestar considerable entre los campesinos. Un extraño y anciano monje que se hace llamar a sí mismo El Señor de Hungría critica a las altas esferas religiosas y predica una 'Cruzada de los Pastores' entre el pueblo. Ya ha logrado hacerse con una cantidad enorme de partidarios, un ejército de pastores, y van asaltando a sacerdotes y matando a judíos por todo el país. Obviamente, a la Iglesia no le hace ninguna gracia. Esta muchedumbre habla ahora de marchar sobre la capital en busca del apoyo de [Root.GetTitle]. ¿Cuándo acabará esto?;;;;;;;;;x
EVTOPTA_SoA_5401;We will appease them with gold.;Un peu d'or les calmera.;Wir werden sie mit Gold besänftigen.;;Los apaciguaremos con oro.;;;;;;;;;x
EVTOPTB_SoA_5401;We should try to recruit them for our cause.;Essayons de les recruter pour servir notre cause.;Wir sollten sie für unsere Sache rekrutieren.;;Deberíamos reclutarlos para nuestra causa.;;;;;;;;;x
EVTOPTC_SoA_5401;These criminals must hang.;Ces criminels doivent être pendus.;Aufhängen soll man diese Kriminellen!;;Hay que ahorcar a estos criminales.;;;;;;;;;x
EVTDESC_SoA_5403;The Shepherds' Crusade has been plaguing the country for many months now, causing much terror and woe. Lately, however, it seems to have been slowly losing its initial strength and zeal. According to some reports now, the whole movement is dissolving as people are returning to their homes and abandoning the whole adventure.;La croisade des Pastoureaux ravage le pays depuis plusieurs mois maintenant, causant terreur et destructions sur son passage. Ces derniers temps cependant, elle semble avoir perdu son élan et son zèle des premiers jours. Selon certains rapports, le mouvement est en train de se dissoudre et le peuple retourne chez lui, abandonnant cette aventure.;Der Hirten-Kreuzzug beutelt das Land nun schon seit vielen Monaten, und Leid und Schrecken sind sein Gefolge. Seit Neuestem scheint er jedoch an Fanatismus und Stärke zu verlieren. Berichten zufolge löst sich die Bewegung allmählich auf und die Menschen kehren zu ihren Höfen zurück. Ihr Kreuzzug-Abenteuer ist damit zu Ende.;;La Cruzada de los Pastores se ha extendido por todo el país desde hace varios meses, trayendo consigo terror y desgracias. No obstante, parece que últimamente ha ido perdiendo la fuerza y el entusiasmo iniciales. Según algunos informes, el movimiento en su totalidad se está disolviendo, ya que la gente está volviendo a sus casas y abandonando la aventura.;;;;;;;;;x
EVTOPTA_SoA_5403;Praise [Root.Religion.GetRandomGodName]!;[Root.Religion.GetRandomGodNameCap] soit loué !;Lob sei [Root.Religion.GetRandomGodName]!;;¡Alabad a [Root.Religion.GetRandomGodName]!;;;;;;;;;x
EVTDESC_SoA_5409;[From.GetTitledName] has been seized and killed by members of the Shepherds' Crusade!;[From.GetTitledName] a été capturé et tué par des membres de la croisade des Pastoureaux !;[From.GetTitledName] wurde von Anhängern des Hirten-Kreuzzugs gefangen genommen und ermordet.;;¡Los miembros de la Cruzada de los Pastores han apresado y asesinado a [From.GetTitledName]!;;;;;;;;;x
EVTOPTA_SoA_5409;Oh no!;Ils s'en prennent donc aux nobles maintenant.;Oh nein!;;¡Oh no!;;;;;;;;;x
EVTDESC_SoA_5410;It seems that my interest in Christendom has come to the attention of one of its practitioners within the realm. We met and have had the most fruitful discussions about theology and other matters.;Il semble que mon intérêt pour le christianisme a capté l'attention d'un de ses pratiquants au sein du pays. Nous nous sommes rencontrés et avons eu une discussion des plus intéressantes concernant la théologie et bien d'autres sujets.;Offenbar ist mein Interesse am Christentum auf Widerhall im Reich gestoßen. Einer seiner Anhänger suchte mich auf und wir führten ein sehr anregendes Gespräch über die Theologie und andere Dinge.;;Parece que mi interés en la Cristiandad ha llamado la atención de uno de sus practicantes del reino. Nos hemos reunido y hemos mantenido discusiones fructíferas sobre teología y otras cuestiones.;;;;;;;;;x
EVTOPTA_SoA_5410;I have made a friend!;Nous avons noué des liens d'amitié !;Ich habe Freundschaft geschlossen!;;¡He hecho un amigo!;;;;;;;;;x
EVTDESC_SoA_5411;It seems that my interest in Islam has come to the attention of one of its practitioners within the realm. We met and have had the most fruitful discussions about theology and other matters.;Il semble que mon intérêt pour l'islam a capté l'attention d'un de ses pratiquants au sein du pays. Nous nous sommes rencontrés et avons eu une discussion des plus intéressantes concernant la théologie et bien d'autres sujets.;Offenbar ist mein Interesse am Islam auf Widerhall im Reich gestoßen. Einer seiner Anhänger suchte mich auf und wir führten ein sehr anregendes Gespräch über die Theologie und andere Dinge.;;Parece que mi interés en el Islam ha llamado la atención de uno de sus practicantes del reino. Nos hemos reunido y hemos mantenido discusiones fructíferas sobre teología y otras cuestiones.;;;;;;;;;x
EVTOPTA_SoA_5411;I have made a friend!;Nous avons noué des liens d'amitié !;Ich habe Freundschaft geschlossen!;;¡He hecho un amigo!;;;;;;;;;x
EVTDESC_SoA_5412;It seems that my interest in Paganism has come to the attention of one of its practitioners within the realm. We met and have had the most fruitful discussions about theology and other matters.;Il semble que mon intérêt pour le paganisme a capté l'attention d'un de ses pratiquants au sein du pays. Nous nous sommes rencontrés et avons eu une discussion des plus intéressantes concernant la théologie et bien d'autres sujets.;Offenbar ist mein Interesse am heidnischen Glauben auf Widerhall im Reich gestoßen. Einer seiner Anhänger suchte mich auf und wir führten ein sehr anregendes Gespräch über die Theologie und andere Dinge.;;Parece que mi interés en el Paganismo ha llamado la atención de uno de sus practicantes del reino. Nos hemos reunido y hemos mantenido discusiones fructíferas sobre teología y otras cuestiones.;;;;;;;;;x
EVTOPTA_SoA_5412;I have made a friend!;Nous avons noué des liens d'amitié !;Ich habe Freundschaft geschlossen!;;¡He hecho un amigo!;;;;;;;;;x
EVTDESC_SoA_5413;It seems that my interest in Zoroastrianism has come to the attention of one of its practitioners within the realm. We met and have had the most fruitful discussions about theology and other matters.;Il semble que mon intérêt pour le zoroastrisme a capté l'attention d'un de ses pratiquants au sein du pays. Nous nous sommes rencontrés et avons eu une discussion des plus intéressantes concernant la théologie et bien d'autres sujets.;Offenbar ist mein Interesse am zoroastrischen Glauben auf Widerhall im Reich gestoßen. Einer seiner Anhänger suchte mich auf und wir führten ein sehr anregendes Gespräch über die Theologie und andere Dinge.;;Parece que mi interés en el Zoroastrianismo ha llamado la atención de uno de sus practicantes del reino. Nos hemos reunido y hemos mantenido discusiones fructíferas sobre teología y otras cuestiones.;;;;;;;;;x
EVTOPTA_SoA_5413;I have made a friend!;Nous avons noué des liens d'amitié !;Ich habe Freundschaft geschlossen!;;¡He hecho un amigo!;;;;;;;;;x
EVTDESC_SoA_5414;It seems that my interest in Judaism has come to the attention of one of its practitioners within the realm. We met and have had the most fruitful discussions about theology and other matters.;Il semble que mon intérêt pour le judaïsme a capté l'attention d'un de ses pratiquants au sein du pays. Nous nous sommes rencontrés et avons eu une discussion des plus intéressantes concernant la théologie et bien d'autres sujets.;Offenbar ist mein Interesse am jüdischen Glauben auf Widerhall im Reich gestoßen. Einer seiner Anhänger suchte mich auf und wir führten ein sehr anregendes Gespräch über die Theologie und andere Dinge.;;Parece que mi interés en el Judaísmo ha llamado la atención de uno de sus practicantes del reino. Nos hemos reunido y hemos mantenido discusiones fructíferas sobre teología y otras cuestiones.;;;;;;;;;x
EVTOPTA_SoA_5414;I have made a friend!;Nous avons noué des liens d'amitié !;Ich habe Freundschaft geschlossen!;;¡He hecho un amigo!;;;;;;;;;x
EVTDESC_SoA_5420;How I hate the infidels! Smash them, kill the scum, kick them in the teeth, wipe them off the face of the earth! Bastard infidels, aaah how I hate them, I hate them!;Je déteste ces infidèles ! Écrasez-les, tuez-les, arrachez-leur les dents, effacez-les de la surface de la terre ! Bâtards d'infidèles, aaahhh, comme je les hais !;Ich hasse die Ungläubigen! Ich werde sie zerschmettern, töten, ihnen die Zähne ausschlagen und sie ausrotten! Bastarde, Ungläubige! Ah, wie ich sie hasse! Ich hasse sie!;;¡Cómo odio a los infieles! ¡Aplastadlos, acabad con la escoria, dadles patadas en la boca, borradlos de la faz de la Tierra! ¡Bastardos infieles, aaah, cómo los odio, los odio!;;;;;;;;;x
EVTOPTA_SoA_5420;Oh, did I say that out loud?;Euh... Aurions-nous parlé tout haut ?;Huch, habe ich das jetzt laut ausgesprochen?;;Vaya, ¿lo he dicho en voz alta?;;;;;;;;;x
EVTDESC_SoA_5422;My new faith gives me strength, but I will not forget where I came from or disrespect those who still follow the old ways.;Ma nouvelle foi me donne de la force, mais je n'oublierai pas d'où je viens et je ne manquerai pas de respect à ceux qui suivent encore mon ancienne religion.;Mein neuer Glaube gibt mir Stärke, aber ich werde nicht vergessen, wo meine Wurzeln liegen und jene, die dem alten Glauben folgen, respektieren.;;Mi nuevo credo me da fuerza, pero no olvidaré mis raíces ni faltaré el respecto a quienes siguen las creencias tradicionales.;;;;;;;;;x
EVTOPTA_SoA_5422;They will see the truth eventually.;Ils finiront bien par voir la vérité.;Sie werden irgendwann zur Einsicht kommen.;;Con el tiempo reconocerán la verdad.;;;;;;;;;x
EVTDESC_SoA_5423;My new faith infuses me with strength. But it vexes me that there are still those who do not follow the way of [Root.Religion.GetRandomGodName].;Ma nouvelle foi me donne une force tout aussi nouvelle. Maintenant que j'ai été initié[Root.GetNoneE], je ne comprends pas pourquoi certains persistent à ne pas suivre les préceptes de [Root.Religion.GetRandomGodName].;Mein neuer Glaube gibt mir Stärke. Doch es quält mich, dass es immer noch Menschen gibt, die nicht dem Wort von [Root.Religion.GetRandomGodName] gehorchen.;;Mi nuevo credo me infunde fuerza. Pero me irrita que haya quien no siga el camino de [Root.Religion.GetRandomGodName].;;;;;;;;;x
EVTOPTA_SoA_5423;Infidels!;Infidèles !;Ungläubige!;;¡Infieles!;;;;;;;;;x
EVTDESC_SoA_5425;We Muslims believe in God, and in that which has been bestowed from on high upon us and upon Abraham and Ishmael and Isaac and Jacob and their descendants, and that which has been vouchsafed to Moses and Jesus and all the prophets by their Sustainer - we make no distinction between any of them, and it is unto Him that we surrender ourselves.;Nous, les musulmans, nous croyons en Dieu, à ce qui nous a été révélé, à ce qui a été révélé à Abraham, Ismaël, Isaac, Jacob et leurs descendants, à ce qui a été accordé à Moïse et Jésus, à ce qui a été accordé aux prophètes de la part du Seigneur. Nous ne faisons pas de différence entre eux, nous nous en remettons à Dieu.;Wir Muslime glauben an Gott, und an die Lehre, die uns von Abraham und Ismael und Isaak und Jakob und ihren Nachkommen verkündet wurde und die auf Moses und Jesus und alle Propheten gekommen ist. Wir ziehen keine Grenzen zwischen all jenen und nur Gott wollen wir folgen.;;Nosotros los musulmanes creemos en Dios y en lo que se nos ha ofrecido desde el cielo sobre nosotros y sobre Abraham, Ismael, Isaac, Jacob y sus descendientes, y en lo que el Sustentador ha concedido a Moisés, a Jesús y a todos los profetas. No hacemos distinciones entre ellos y es a Él a quien nos entregamos.;;;;;;;;;x
EVTOPTA_SoA_5425;We must not condemn the Jews and Christians for their errors.;Ne condamnons pas les juifs et les chrétiens pour leurs erreurs.;Wir können Juden und Christen nicht für ihre Ansichten verdammen.;;No debemos condenar a los judíos ni a los cristianos por sus errores.;;;;;;;;;x
nick_the_master_of_hungary;the Master of Hungary;le Maître de Hongrie;[This.Getderdie] Meister[This.GetinFemale] von Ungarn;;El Señor de Hungría;;;;;;;;;x
insulted_realm_infidels;Infidels in your realm are insulted.;Les infidèles qui vivent dans votre pays sont insultés.;Die Ungläubigen im Reich sind beleidigt.;;Se insulta a los infieles de vuestro reino.;;;;;;;;;x
EVTNAME_SoA_5345;A visitor;Un visiteur;Ein Besucher;;Un visitante;;;;;;;;;x
EVTDESC_SoA_5345;You have received a visitor, a monk from one of the monasteries on the fabled Mount Athos on the Chalkidiki peninsula in Greece. He tells you that the monks are constantly expanding their presence and constructing new monasteries at this most holy site. However, building for the glory of [Root.Religion.GetRandomGodName] requires earthly funds, he explains, and this is why he has come to see you.\n\nIf you would demonstrate your piety by donating a large sum of gold to the monasteries on Mount Athos, it would surely become known all over the land that you have done so, and you would of course also be mentioned in the monks' daily prayers.;Un moine d'un de ces monastères du célèbre mont Athos, situé en Chalcidique, en Grèce est arrivé. Il vous explique que les ordres monastiques étendent constamment leur présence en construisant de nouveaux monastères sur ce site sacré.\nCependant, construire pour la gloire de [Root.Religion.GetRandomGodName] demande des ressources terrestres, vous explique-t-il, et c'est la raison pour laquelle il est venu vous voir.\n\nSi vous faisiez preuve de piété en faisant don d'une somme importante aux monastères du mont Athos, tout le monde serait au courant de votre générosité, et vous seriez bien évidemment mentionné dans les prières quotidiennes de ces moines.;Er empfangt einen Gast aus den berühmten Klöstern, die am Berg Athos auf der Halbinsel Chalkidiki in Griechenland gelegen sind. Er berichtet davon, dass die Mönche an diesem heiligen historischen Ort die Klosteranlagen ständig erweitern. Allerdings erfordern diese Bauten zu Ehren von [Root.Religion.GetRandomGodName] irdische Mittel, und deshalb, so erklärt er, sei er zu Euch gekommen.\n\nWenn Ihr Eurer Frömmigkeit mit einer großen Geldspende an die Kloster am Athos Ausdruck verleiht, so würde Euch dies im ganzen Umland bekannt machen und natürlich würde auch Euer Name Eingang in die täglichen Gebete der Mönche finden.;;Recibís la visita de un monje de uno de los monasterios del legendario monte Athos, en la península de Calcídica, en Grecia. Os cuenta que los monjes son cada vez más y que construyen monasterios nuevos en dicho lugar sagrado. Sin embargo, construir por la gracia de [Root.Religion.GetRandomGodName] requiere fondos mundanos, explica, motivo por el cual ha venido a veros.\n\nSi demostráis vuestra piedad donando una gran suma de oro a los monasterios del monte Athos, se sabrá en todo el país y sin duda los monjes os mencionarán en sus oraciones.;;;;;;;;;x
EVTOPTA_SoA_5345;Of course they shall have my support!;Bien sûr qu'ils auront mon soutien !;Natürlich werde ich Eure Sache unterstützen!;;¡Claro que tendrán mi apoyo!;;;;;;;;;x
EVTOPTB_SoA_5345;I can't spare the funds right now.;Je n'ai malheureusement rien à donner pour le moment.;Leider kann ich momentan kein Gold erübrigen.;;Lo siento, ahora mismo no puedo prescindir de fondos.;;;;;;;;;x
EVTNAME_SoA_5346;An invitation;Une invitation;Eine Einladung;;Una invitación;;;;;;;;;x
EVTDESC_SoA_5346;My Lord, we have received an invitation to visit the holy monasteries on Mount Athos! The monks there are very protective of their domain, and it such an invitation is surely testament to your exalted status among men.\n\nIt is said that Mount Athos' status as a holy place began when it was first visited by the Virgin Mary, who loved it so that she asked her Son to make it her personal garden. And so it was, the mountain and the peninsula were consecrated as the Garden of the Mother of God. Because of this, all other women are forbidden to tread on its sacred ground. Monks, however, have been living here for hundreds of years, and more and more monasteries are constructed in the area as time goes by.;Mon seigneur, vous avez reçu une invitation pour visiter les monastères sacrés du mont Athos ! Les moines qui y habitent sont très jaloux de leur domaine et une telle invitation est sans aucun doute une preuve de votre statut élevé parmi les hommes.\n\nOn dit que le caractère sacré du mont Athos provient d'une visite de la Vierge Marie qui l'aima tant qu'elle demanda à son Fils d'en faire son jardin personnel. Et ce fut ainsi : la montagne et la péninsule furent consacrés comme Jardin de la Mère de Dieu.\nC'est pour cette raison qu'aucune autre femme n'a le droit de fouler cette terre sacrée. Les moines, cependant, y vivent depuis des siècles et de nombreux monastères ont été construits dans la région à mesure que le temps passait.;Mein Fürst, Ihr habt eine Einladung zu einem Besuch in die heiligen Klöster am Athos erhalten! Die Mönche tun sich schwer damit, eine Einladung auszusprechen. Dass Ihr nun eine erhalten habt, kann nur bedeuten, dass Ihr in hohem Ansehen bei ihnen steht.\n\nWie es heißt, wurde der Berg Athos zu einem gesegneten Ort, als die Jungfrau Maria dort wandelte. Sie mochte den Ort so sehr, dass sie ihren Sohn bat, diesen zu ihrem persönlichen Garten zu machen. So kam es, dass der Berg und die Halbinsel gesegnet und zum Garten der Mutter Gottes wurden. Allen Frauen ist das betreten der gesegneten Erde streng verboten. Die Mönche aber leben nun seit Jahrhunderten dort und im Laufe der Jahre mehrt sich die Anzahl der Klöster.;;¡Mi Señor, hemos recibido una invitación para visitar los monasterios sagrados del monte Athos! Los monjes son muy protectores con sus dominios y dicha invitación es sin duda testimonio de vuestra eminente posición entre los hombres.\n\nSe dice que el estado del monte Athos como lugar sagrado comenzó cuando fue visitado por primera vez por la Virgen María, a quien le gustó tanto que pidió a su Hijo que lo convirtiera en su jardín privado. Y así fue, la montaña y la península fueron consagrados como el Jardín de la Madre de Dios. Por este motivo, las mujeres tienen prohibido pisar en su suelo sagrado. Sin embargo, los monjes han vivido aquí desde hace cientos de años y cada vez se construyen más monasterios en la zona.;;;;;;;;;x
