#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
haughty;Haughty;Enfant au caractère hautain;Überheblich;;altanero/a;;;;;;;;;x
gov_electorial_aristocratic_monarchy;Elective Aristocratic [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] (régime électoral et aristocratique);[PrimaryTitle.GetTier] (Aristokratisch und mit Elektorat);;[PrimaryTitle.GetTier] aristocrático electivo;;;;;;;;;x
gov_electorial_aristocratic_monarchy_norse;Elective Aristocratic [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] (régime électoral et aristocratique);[PrimaryTitle.GetTier] (Aristokratisch und mit Elektorat);;[PrimaryTitle.GetTier] aristocrático electivo;;;;;;;;;x
gov_electorial_aristocratic_monarchy_tengri;Elective Aristocratic [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] (régime électoral et aristocratique);[PrimaryTitle.GetTier] (Aristokratisch und mit Elektorat);;[PrimaryTitle.GetTier] aristocrático electivo;;;;;;;;;x
gov_electorial_despotic_autocracy;Elective Despotic Imperial Autocracy;Autocratie impériale (régime électoral et despotique);Despotische Kaiserliche Autokratie mit Elektorat;;Autocracia imperial despótica electiva;;;;;;;;;x
gov_electorial_despotic_autocracy_norse;Elective Despotic Imperial Autocracy;Autocratie impériale (régime électoral et despotique);Despotische Kaiserliche Autokratie mit Elektorat;;Autocracia imperial despótica electiva;;;;;;;;;x
gov_electorial_despotic_autocracy_tengri;Elective Despotic Imperial Autocracy;Autocratie impériale (régime électoral et despotique);Despotische Kaiserliche Autokratie mit Elektorat;;Autocracia imperial despótica electiva;;;;;;;;;x
gov_electorial_despotic_monarchy;Elective Despotic [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] (régime électoral et despotique);[PrimaryTitle.GetTier] (Despotisch und mit Elektorat);;[PrimaryTitle.GetTier] despótico electivo;;;;;;;;;x
gov_electorial_despotic_monarchy_zoro;Elective Despotic [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] (régime électoral et despotique);[PrimaryTitle.GetTier] (Despotisch und mit Elektorat);;[PrimaryTitle.GetTier] despótico electivo;;;;;;;;;x
gov_electorial_despotic_monarchy_norse;Elective Despotic [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] (régime électoral et despotique);[PrimaryTitle.GetTier] (Despotisch und mit Elektorat);;[PrimaryTitle.GetTier] despótico electivo;;;;;;;;;x
gov_electorial_despotic_monarchy_tengri;Elective Despotic [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] (régime électoral et despotique);[PrimaryTitle.GetTier] (Despotisch und mit Elektorat);;[PrimaryTitle.GetTier] despótico electivo;;;;;;;;;x
gov_hereditary_absolute_autocracy;Hereditary Absolute Imperial Autocracy;Autocratie impériale (régime héréditaire et absolu);Absolute Kaiserliche Autokratie mit Erbfolge;;Autocracia imperial absoluta hereditaria;;;;;;;;;x
gov_hereditary_absolute_autocracy_indian;Absolute Imperial Autocracy;Autocratie impériale (régime absolu);Absolute Kaiserliche Autokratie;;Autocracia imperial absoluta;;;;;;;;;x
gov_hereditary_absolute_autocracy_norse;Hereditary Absolute Imperial Autocracy;Autocratie impériale (régime héréditaire et absolu);Absolute Kaiserliche Autokratie mit Erbfolge;;Autocracia imperial absoluta hereditaria;;;;;;;;;x
gov_hereditary_absolute_autocracy_tengri;Hereditary Absolute Imperial Autocracy;Autocratie impériale (régime héréditaire et absolu);Absolute Kaiserliche Autokratie mit Erbfolge;;Autocracia imperial absoluta hereditaria;;;;;;;;;x
gov_hereditary_absolute_monarchy;Hereditary Absolute [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] (régime héréditaire et absolu);[PrimaryTitle.GetTier] (Absolut und mit Erbfolge);;[PrimaryTitle.GetTier] absoluto hereditario;;;;;;;;;x
gov_hereditary_absolute_monarchy_indian;Absolute [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] (régime absolu);[PrimaryTitle.GetTier] (Absolut);;[PrimaryTitle.GetTier] absoluto hereditario;;;;;;;;;x
gov_hereditary_absolute_monarchy_norse;Hereditary Absolute [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] (régime héréditaire et absolu);[PrimaryTitle.GetTier] (Absolut und mit Erbfolge);;[PrimaryTitle.GetTier] absoluto hereditario;;;;;;;;;x
gov_hereditary_absolute_monarchy_tengri;Hereditary Absolute [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] (régime héréditaire et absolu);[PrimaryTitle.GetTier] (Absolut und mit Erbfolge);;[PrimaryTitle.GetTier] absoluto hereditario;;;;;;;;;x
gov_hereditary_aristocratic_autocracy;Hereditary Aristocratic Imperial Autocracy;Autocratie impériale (régime héréditaire et aristocratique);Aristokratische Kaiserliche Autokratie mit Erbfolge;;Autocracia imperial aristocrática hereditaria;;;;;;;;;x
gov_hereditary_aristocratic_autocracy_indian;Aristocratic Imperial Autocracy;Autocratie impériale (régime aristocratique);Aristokratische Kaiserliche Autokratie;;Autocracia imperial aristocrática;;;;;;;;;x
gov_hereditary_aristocratic_autocracy_norse;Hereditary Aristocratic Imperial Autocracy;Autocratie impériale (régime héréditaire et aristocratique);Aristokratische Kaiserliche Autokratie mit Erbfolge;;Autocracia imperial aristocrática hereditaria;;;;;;;;;x
gov_hereditary_aristocratic_autocracy_tengri;Hereditary Aristocratic Imperial Autocracy;Autocratie impériale (régime héréditaire et aristocratique);Aristokratische Kaiserliche Autokratie mit Erbfolge;;Autocracia imperial aristocrática hereditaria;;;;;;;;;x
gov_hereditary_aristocratic_monarchy;Hereditary Aristocratic [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] (régime héréditaire et aristocratique);[PrimaryTitle.GetTier] (Aristokratisch und mit Erbfolge);;[PrimaryTitle.GetTier] aristocrático hereditario ;;;;;;;;;x
gov_hereditary_aristocratic_monarchy_indian;Aristocratic [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] (régime aristocratique);[PrimaryTitle.GetTier] (Aristokratisch);;[PrimaryTitle.GetTier] aristocrático;;;;;;;;;x
gov_hereditary_aristocratic_monarchy_norse;Hereditary Aristocratic [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] (régime héréditaire et aristocratique);[PrimaryTitle.GetTier] (Aristokratisch und mit Erbfolge);;[PrimaryTitle.GetTier] aristocrático hereditario ;;;;;;;;;x
gov_hereditary_aristocratic_monarchy_tengri;Hereditary Aristocratic [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] (régime héréditaire et aristocratique);[PrimaryTitle.GetTier] (Aristokratisch und mit Erbfolge);;[PrimaryTitle.GetTier] aristocrático hereditario ;;;;;;;;;x
gov_hereditary_despotic_autocracy;Hereditary Despotic Imperial Autocracy;Autocratie impériale (régime héréditaire et despotique);Despotische Kaiserliche Autokratie mit Erbfolge;;Autocracia imperial despótica hereditaria;;;;;;;;;x
gov_hereditary_despotic_autocracy_indian;Despotic Imperial Autocracy;Autocratie impériale (régime despotique);Despotische Kaiserliche Autokratie;;Autocracia imperial despótica;;;;;;;;;x
gov_hereditary_despotic_autocracy_norse;Hereditary Despotic Imperial Autocracy;Autocratie impériale (régime héréditaire et despotique);Despotische Kaiserliche Autokratie mit Erbfolge;;Autocracia imperial despótica hereditaria;;;;;;;;;x
gov_hereditary_despotic_autocracy_tengri;Hereditary Despotic Imperial Autocracy;Autocratie impériale (régime héréditaire et despotique);Despotische Kaiserliche Autokratie mit Erbfolge;;Autocracia imperial despótica hereditaria;;;;;;;;;x
gov_hereditary_despotic_monarchy;Hereditary Despotic [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] (régime héréditaire et despotique);[PrimaryTitle.GetTier] (Despotisch und mit Erbfolge);;[PrimaryTitle.GetTier] despótico hereditario ;;;;;;;;;x
gov_hereditary_despotic_monarchy_zoro;Hereditary Despotic [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] (régime héréditaire et despotique);[PrimaryTitle.GetTier] (Despotisch und mit Erbfolge);;[PrimaryTitle.GetTier] despótico hereditario ;;;;;;;;;x
gov_hereditary_despotic_monarchy_indian;Despotic [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] (régime despotique);[PrimaryTitle.GetTier] (Despotisch);;[PrimaryTitle.GetTier] despótico;;;;;;;;;x
gov_hereditary_despotic_monarchy_norse;Hereditary Despotic [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] (régime héréditaire et despotique);[PrimaryTitle.GetTier] (Despotisch und mit Erbfolge);;[PrimaryTitle.GetTier] despótico hereditario ;;;;;;;;;x
gov_hereditary_despotic_monarchy_tengri;Hereditary Despotic [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] (régime héréditaire et despotique);[PrimaryTitle.GetTier] (Despotisch und mit Erbfolge);;[PrimaryTitle.GetTier] despótico hereditario ;;;;;;;;;x
gov_muslim_absolute_autocracy;Absolute Imperial Autocracy;Autocratie impériale (régime absolu);Absolute Kaiserliche Autokratie;;Autocracia imperial absoluta;;;;;;;;;x
gov_muslim_absolute_monarchy;Absolute [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] (régime absolu);[PrimaryTitle.GetTier] (Absolut);;[PrimaryTitle.GetTier] absoluto;;;;;;;;;x
gov_muslim_aristocratic_autocracy;Aristocratic Imperial Autocracy;Autocratie impériale (régime aristocratique);Aristokratische Kaiserliche Autokratie;;Autocracia imperial aristocrática;;;;;;;;;x
gov_muslim_aristocratic_monarchy;Aristocratic [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] (régime aristocratique);[PrimaryTitle.GetTier] (Aristokratisch);;[PrimaryTitle.GetTier] aristocrático;;;;;;;;;x
gov_muslim_despotic_autocracy;Despotic Imperial Autocracy;Autocratie impériale (régime despotique);Despotische Kaiserliche Autokratie;;Autocracia imperial despótica;;;;;;;;;x
gov_muslim_despotic_monarchy;Despotic [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] (régime despotique);[PrimaryTitle.GetTier] (Despotisch);;[PrimaryTitle.GetTier] despótico;;;;;;;;;x
gov_aristocratic_republic;Aristocratic [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] (régime aristocratique);[PrimaryTitle.GetTier] (Aristokratisch);;[PrimaryTitle.GetTier] aristocrático;;;;;;;;;x
gov_plutocratic_republic;Plutocratic [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] (régime ploutocratique);[PrimaryTitle.GetTier] (Plutokratisch);;[PrimaryTitle.GetTier] plutocrático;;;;;;;;;x
gov_oligarchic_republic;Oligarchic [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] (régime oligarchique);[PrimaryTitle.GetTier] (Oligarchisch);;[PrimaryTitle.GetTier] oligárquico;;;;;;;;;x
gov_patrician;[GetOnlyDynastyName] Patriciate;[GetOnlyDynastyName] (régime patricien);Patrizierregierung der [GetOnlyDynastyName];;Patriciado de [GetOnlyDynastyName];;;;;;;;;x
gov_prince_electorate;Prince Electorate;Principauté électorale;Prinzenelektorat;;Electorado principesco;;;;;;;;;x
gov_king_electorate;King Electorate;Royauté électorale;Königselektorat;;Electorado real;;;;;;;;;x
gov_carolingian_hegemony;Carolingian Hegemony;Hégémonie carolingienne;Karolingische Hegemonie;;Hegemonía carolingia;;;;;;;;;x
gov_imperial_carolingian_hegemony;Imperial Carolingian Hegemony;Hégémonie carolingienne impériale;Kaiserliche Karolingische Hegemonie;;Hegemonía imperial carolingia;;;;;;;;;x
gov_chiefdom;[Religion.GetGroupName] [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] ([Religion.GetGroupName]);[Religion.GetGroupName]es [PrimaryTitle.GetTier];;[PrimaryTitle.GetTier] [Religion.GetGroupName];;;;;;;;;x
gov_grand_chiefdom;[Religion.GetGroupName] [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] ([Religion.GetGroupName]);[Religion.GetGroupName]es [PrimaryTitle.GetTier];;[PrimaryTitle.GetTier] [Religion.GetGroupName];;;;;;;;;x
gov_noble_chiefdom;Noble [Religion.GetGroupName] [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] ([Religion.GetGroupName]) noble;Adliges [Religion.GetGroupName]es [PrimaryTitle.GetTier];;Noble [PrimaryTitle.GetTier] [Religion.GetGroupName];;;;;;;;;x
gov_crusader_state;Crusader State;État croisé;Kreuzfahrerstaat;;Estado cruzado;;;;;;;;;x
gov_crusader_kingdom;Crusader Kingdom;Royaume croisé;Kreuzfahrerkönigreich;;Reino cruzado;;;;;;;;;x
gov_hereditary_zun;Hereditary [PrimaryTitle.GetTier] of the Sun;[PrimaryTitle.GetTier] du Soleil (régime héréditaire);Erbfolge-[PrimaryTitle.GetTier] der Sonne;;[PrimaryTitle.GetTier] hereditario del Sol;;;;;;;;;x
gov_electorial_zun;Elective [PrimaryTitle.GetTier] of the Sun;[PrimaryTitle.GetTier] du Soleil (régime électoral);Wahl-[PrimaryTitle.GetTier] der Sonne;;[PrimaryTitle.GetTier] electivo del Sol;;;;;;;;;x
gov_terror;[PrimaryTitle.GetTier] of Terror;[PrimaryTitle.GetTier] de terreur;[PrimaryTitle.GetTier] des Schreckens;;[PrimaryTitle.GetTier] del Terror;;;;;;;;;x
gov_duchy_viceroy;[Liege.PrimaryTitle.GetAdjective] Minor Viceroyalty;Vice-royauté mineure [Liege.PrimaryTitle.GetAdjective];[Liege.PrimaryTitle.GetAdjective] – Minderes Vizekönigreich;;Virreinato menor [Liege.PrimaryTitle.GetAdjective] ;;;;;;;;;x
gov_king_viceroy;[Liege.PrimaryTitle.GetAdjective] Viceroyalty;Vice-royauté [Liege.PrimaryTitle.GetAdjective];[Liege.PrimaryTitle.GetAdjective] – Vizekönigreich;;Virreinato  [Liege.PrimaryTitle.GetAdjective];;;;;;;;;x
gov_duchy_viceroy_byz;[Liege.PrimaryTitle.GetAdjective] Theme;Thème [Liege.PrimaryTitle.GetAdjective];[Liege.PrimaryTitle.GetAdjective] – Thema;;Thema [Liege.PrimaryTitle.GetAdjective];;;;;;;;;x
gov_king_viceroy_byz;[Liege.PrimaryTitle.GetAdjective] Exarchate;Exarchat [Liege.PrimaryTitle.GetAdjective];[Liege.PrimaryTitle.GetAdjective] – Exarchat;;Exarcado [Liege.PrimaryTitle.GetAdjective];;;;;;;;;x
gov_aztec;Aztec Colony;Colonie aztèque;Aztekenkolonie;;Colonia azteca;;;;;;;;;x
gov_electorial_absolute_hre;Elective Absolute [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] (régime électoral et absolu);[PrimaryTitle.GetTier] (Absolut und mit Elektorat);;[PrimaryTitle.GetTier] absoluto electivo;;;;;;;;;x
gov_hereditary_absolute_hre;Hereditary Absolute [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] (régime héréditaire et absolu);[PrimaryTitle.GetTier] (Absolut und mit Erbfolge);;[PrimaryTitle.GetTier] absoluto hereditario ;;;;;;;;;x
gov_electorial_despotic_hre;Elective Despotic [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] (régime électoral et despotique);[PrimaryTitle.GetTier] (Despotisch und mit Elektorat);;[PrimaryTitle.GetTier] despótico electivo;;;;;;;;;x
gov_hereditary_despotic_hre;Hereditary Despotic [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] (régime héréditaire et despotique);[PrimaryTitle.GetTier] (Despotisch und mit Erbfolge);;[PrimaryTitle.GetTier] despótico hereditario;;;;;;;;;x
gov_aristocratic_electorial_hre;Elective Aristocratic [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] (régime électoral et aristocratique);[PrimaryTitle.GetTier] (Aristokratisch und mit Elektorat);;[PrimaryTitle.GetTier] aristocrático electivo;;;;;;;;;x
gov_aristocratic_hereditary_hre;Hereditary Aristocratic [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] (régime héréditaire et aristocratique);[PrimaryTitle.GetTier] (Aristokratisch und mit Erbfolge);;[PrimaryTitle.GetTier] aristocrático hereditario;;;;;;;;;x
gov_nomadic_mongol_empire;Ikh Mongol Uls;Empire mongol;Ikh Mongol Uls;;Ikh Mongol Uls;;;;;;;;;x
gov_khaganate;[Culture.GetName] [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] ([Culture.GetName]);[Culture.GetName]es [PrimaryTitle.GetTier];;[PrimaryTitle.GetTier] [Culture.GetName];;;;;;;;;x
gov_clan;[GetOnlyDynastyName] [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] des [GetOnlyDynastyName];[GetOnlyDynastyName] [PrimaryTitle.GetTier];;[PrimaryTitle.GetTier] [GetOnlyDynastyName];;;;;;;;;x
LAW_COUNCIL_REJECTED_SETUP;The Council Rejects a Proposed Law;Le Conseil a rejeté une loi proposée;Der Rat lehnt ein vorgeschlagenes Gesetz ab;;El Consejo rechaza una Ley propuesta;;;;;;;;;x
ALLOW_FEMINISM_ON;Female rulers do not incur negative opinion modifiers\n;Une femme au pouvoir ne s'expose pas à des modificateurs d'opinion négatifs\n;Weibliche Herrscher erhalten keine Meinungsabzüge\n;;Las gobernantes no incurren en modificadores negativos de opinión\n;;;;;;;;;x
ALLOW_FEMINISM_OFF;Female rulers incur negative opinion modifiers\n;Une femme au pouvoir s'expose à des modificateurs d'opinion négatifs\n;Weibliche Herrscher erhalten Meinungsabzüge\n;;Las gobernantes incurren en modificadores negativos de opinión\n;;;;;;;;;x
ALLOW_GENDER_LAWS_ON;Allow change of Gender Preference Laws\n;Autoriser la modification des lois relatives à la succession selon le genre\n;Änderung der Gleichberechtigungsgesetze erlauben\n;;Permitir cambio de leyes de preferencia de sexo\n;;;;;;;;;x
ALLOW_GENDER_LAWS_OFF;Revoke allowing change of Gender Preference Laws\n;Révoquer l'autorisation de modifier les lois relatives à la succession selon le genre\n;Die Änderung der Gleichberechtigungsgesetze zurücknehmen\n;;Anular permiso de cambio de leyes de preferencia de sexo\n;;;;;;;;;x
alert_my_peace_soon_enforced_instant;§YYou are enforcing Realm Peace!§!;§YVous avez imposé la paix dans le pays !§!;§YReichsfrieden wird von Euch durchgesetzt!§!;;§Y¡Estás imponiendo la Paz del Reino!§!;;;;;;;;;x
alert_my_peace_soon_enforced_delayed;Your Council has declared that peace shall rule the realm! \nAll internal wars waged between your vassals will end with a §YWhite Peace§! in $MONTHS|Y$ months!;Votre Conseil a décrété que la paix doit régner au sein du pays !\nToutes les guerres internes entre vos vassaux prendront fin par un cessez-le-feu dans $MONTHS|Y$ mois !;Der Rat hat verkündet, dass Frieden im Reich herrschen soll! \nDie reichsinternen Kriege zwischen Euren Vasallen werden in $MONTHS|Y$ Monaten in einem §YWeißen Frieden§! enden!;;¡Tu Consejo ha declarado que la paz debe reinar en el reino!\nTodas las guerras internas entre tus vasallos terminarán en una §YPaz blanca§! dentro de $MONTHS|Y$ meses!;;;;;;;;;x
