#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
LEDGER_SORT_DELAYED;§GClick to sort using this column§W;§GCliquez pour trier cette colonne§W;§GZum Sortieren nach dieser Spalte hier klicken§W;;§GClic para ordenar usando esta columna§W;;;;;;;;;x
EVTOPTA3721;I don't know what you are talking about!;Je ne vois pas de quoi vous voulez parler !;Ich weiß wirklich nicht, worauf Ihr hinauswollt!;;¡Pero de qué me estás hablando!;;;;;;;;;x
EVTTOOLTIPA3722;is dismayed when [Root.GetTitledFirstName] denies knowledge about being sinful;trouve consternant que [Root.GetTitledFirstName] refuse d'admettre qu'il est dans le péché.;nimmt mit Bestürzung zur Kenntnis, dass [Root.GetTitledFirstName] sich keinerlei Schuld bewusst ist;;se muestra consternado cuando [Root.GetTitledFirstName] niega tener conocimiento de haber pecado;;;;;;;;;x
EVTOPTB3721;Help me free myself from my vices!;Aidez-moi à me libérer de mes vices !;Helft mir, meine Sündhaftigkeit zu besiegen!;;¡Ayúdame a liberarme de mis vicios!;;;;;;;;;x
EVTTOOLTIPB3722;is glad [Root.GetTitledFirstName] decided to mend [Root.GetHerHis] ways;éprouve de la satisfaction puisque [Root.GetTitledFirstName] a décidé de s'amender.;nimmt mit Freude zur Kenntnis, dass [Root.GetTitledFirstName] entschlossen ist, [Root.GetHerHis]e Sündhaftigkeit aufzugeben;;se alegra de que [Root.GetTitledFirstName] haya decidido enmendar [Root.GetHerHis] actitud;;;;;;;;;x
EVTDESC3722;After I told [From.GetTitledFirstName] about the gossip about [From.GetHerHim], I had to wait a while for [From.GetHerHis] reaction...;Après avoir parlé à [From.GetTitledFirstName] des médisances à son sujet, il a fallu que j'attende un moment pour voir sa réaction...;Nachdem ich [From.GetTitledFirstName] vom Gerede über [From.GetHerHim] berichtet hatte, wartete ich auf [From.GetHerHis]e Reaktion...;;Cuando le hablé a [From.GetTitledFirstName] sobre el cotilleo que habla de [From.GetSheHe], tuve que esperar un rato [From.GetHerHis] reacción...;;;;;;;;;x
EVTOPTA3722;[From.GetSheHeCap] didn't know what I was talking about!;[From.GetIlElleCap] ne savait pas où je voulais en venir !;[From.GetSheHeCap] wusste gar nicht, wovon ich überhaupt sprach!;;¡[From.GetSheHeCap] no sabía de qué le estaba hablando!;;;;;;;;;x
EVTOPTB3722;[From.GetSheHeCap] asked me to help [From.GetHerHim] be free of this vice;[From.GetIlElleCap] m'a demandé de l'aider à se libérer de ce vice;[From.GetSheHeCap] bat mich um Hilfe, [From.GetHerHim] von der Sündhaftigkeit zu befreien.;;[From.GetSheHeCap] me pidió que le ayudase a librarse de este vicio;;;;;;;;;x
EVTDESC3725;I'd like to think of myself as a magnanimous person but I have started to feel uneasy while talking to servants. The courtiers clearly does not find it fitting for a [Root.GetTitle] to consort with the servants.;J'aime à penser que je suis une personne magnanime, mais j'ai commencé à me sentir mal à l'aise quand j'ai parlé avec les domestiques. Il est clair que les courtisans pensent qu'il n'est pas correct pour un[Root.GetNoneE] [Root.GetTitle] de fréquenter des domestiques.;Nur allzu gerne würde ich von mir denken, dass ich ein Mensch von Edelmut bin, doch seit Kurzem beschleicht mich beim Kontakt mit den Bediensteten ein unangenehmes Gefühl. Auch die Höflinge zeigen deutlich, wie unangemessen sie es finden, dass ein [Root.GetTitle] mit dem Gesinde verkehrt.;;Aunque me considero una persona magnánima, empiezo a sentirme inquieto cuando hablo con los criados. Es obvio que los cortesanos ven con malos ojos que un [Root.GetTitle] se relacione con los sirvientes.;;;;;;;;;x
EVTOPTA3725;To hell with them!;Qu'ils aillent au diable !;Zur Hölle mit dem Pack!;;¡Al diablo con ellos!;;;;;;;;;x
EVTOPTB3725;Fine! I'll stop talking to the servants;D'accord ! Je ne parlerai plus avec les domestiques;Nun gut! Dann werde ich den Kontakt zum Gesinde einstellen;;¡De acuerdo! Dejaré de hablar con los criados;;;;;;;;;x
EVTOPTC3725;What the courtiers don't know...;Ce que les courtisans ne savent pas...;Was keiner der Höflinge weiß...;;Lo que los cortesanos no saben...;;;;;;;;;x
EVTDESC38297;People no longer interests me as much as they used to do and I never voluntarily start a conversation with anyone anymore. I have lost the §YGregarious§! trait;Les gens ne m'intéressent plus autant qu'avant et je n'entame plus de conversations avec quiconque. La sociabilité n'est plus dans mon caractère.;Die Menschen langweilen mich zusehends und es kommt beinahe niemals vor, dass ich aus freien Stücken das Gespräch mit jemandem suche. Ich habe die Eigenschaft "§YGesellig§!" abgelegt.;;La gente ya no me interesa tanto como antes y ahora nunca empiezo una conversación voluntariamente con nadie. He perdidola característica de Gregario;;;;;;;;;x
EVTDESC38298;It can be fun digging into work and see how your effort makes a difference. I have lost the §YSlothful§! trait.;Cela est souvent attrayant de se plonger dans son travail et de voir que nos efforts font changer les choses. La paresse n'est plus dans mon caractère.;Es kann große Freude bereiten, sich ganz in die Arbeit zu vertiefen und zu sehen, ob das Ergebnis etwas taugt. Ich habe die Eigenschaft "§YFaul§!" abgelegt.;;Puede ser divertido sumirse en el trabajo y ver cómo tu esfuerzo cambia las cosas. He perdido la característica de Perezoso.;;;;;;;;;x
EVTDESC38300;There are people in the world that deserves my respect. I have lost the §YProud§! trait.;Il y a des gens dans le monde qui méritent mon respect. L'orgueil n'est plus dans mon caractère.;Es gibt durchaus Menschen auf dieser Welt, die es verdienen, dass ich ihnen mit Respekt begegne. Ich habe die Eigenschaft "§YStolz§!" abgelegt.;;Hay gente en el mundo que merece mi respeto. He perdido la característica de Orgulloso.;;;;;;;;;x
#EVTDESC20421;My liege, I have bad news from [FromFrom.Location.GetName]. My attempts to increase the county levy has met with nothing but failure and the reason behind this is [From.GetTitledName]! [From.GetSheHeCap] has been nohting but trouble since I arrived and has used [From.GetHerHis] wide influence in [FromFrom.Location.GetName] to hinder all my initiatives.\n\nYour humble Marshal,\n[Root.job_marshal.GetTitledFirstName];;Mein Fürst, ich bringe schlechte Nachricht aus [FromFrom.Location.GetName]. Meine Versuche, das Kontingent der Wehrfähigen in der Provinz zu erhöhen, war nicht von Erfolg gekrönt. Schuld daran ist [From.GetTitledName]! [From.GetSheHeCap] hat mir nichts als Steine in den Weg gelegt und [From.GetHerHis]en Einfluss in [FromFrom.Location.GetName] genutzt, um alle meine Bemühungen zunichtezumachen.\n\nGehorsamst, Euer treuer Marschall\n[Root.job_marshal.GetTitledFirstName];;Señor, traigo malas noticias de [FromFrom.Location.GetName]. ¡Mis esfuerzos por incrementar la leva en la provincia se han visto todos abocados al fracaso y la razón de todo ello es [From.GetTitledName]! [From.GetSheHeCap] no ha hecho más que importunarme desde que llegué  y se ha valido de su enorme influencia en [FromFrom.Location.GetName] para bloquear todas mis iniciativas.\n\nVuestro humilde Mariscal,\n[Root.job_marshal.GetTitledFirstName];;;;;;;;;x
opinion_killed_merrymen;Killed the leader of the Merry Men;A tué le chef des Joyeux Compères;Tötete den Anführer der ‚Fröhlichen Strolche‘;;Asesinó al líder de los Hombres Alegres;;;;;;;;;x
opinion_ignored_merrymen;Ignored the Merry Men;A ignoré les Joyeux Compères;Ließ die ‚Fröhlichen Strolche‘ unbeachtet;;Ignoró a los Hombres Alegres;;;;;;;;;x
modifier_outfoxed;Outfoxed by the Merry Men;N'a pas été aussi rusé que les Joyeux Compères;Wurde von den ‚Fröhlichen Strolchen‘ überlistet;;Los Hombres Alegres ganaron con astucia;;;;;;;;;x
clever_deceive;Clever deception;Brillante duperie;Clevere Täuschung;;Engaño astuto;;;;;;;;;x
met_merry_men;Met the Merry Men;A croisé le chemin des Joyeux Compères;Ist den ‚Fröhlichen Strolchen‘ begegnet;;Encontró a los Hombres Alegres;;;;;;;;;x
EVTTOOLTIP68030;Highway Robber Band appears in county;La bande de voleurs de grands chemins apparaît dans le comté;Eine Bande von Raubrittern hat sich in der Provinz niedergelassen;;Ha aparecido una banda de salteadores de caminos en la provincia;;;;;;;;;x
EVTNAME10000;The Merry Men of [Root.Location.GetName];Les Joyeux Compères de [Root.Location.GetName];Die ‚Fröhlichen Strolche‘ von [Root.Location.GetName];;Los Hombres Alegres de [Root.Location.GetName];;;;;;;;;x
EVTDESC10000;My sheriff came to me today, looking harried and limping slightly.\n\n'My lord, I fear I have grave news: A band of robbers and poachers calling themselves the Merry Men of [Root.Location.GetName] are on the loose in your forest. I have tried to find them but alas, to no avail. They chased me out of the forest several times, the last time an arrow hit me straight in my buttocks!';Mon shérif est venu me voir aujourd'hui, l'air troublé et boitant un peu.\n\n« M[Root.GetOnA][Root.GetLordLady], j'ai bien peur d'avoir à vous annoncer de sombres nouvelles : une bande de voleurs et de braconniers répondant au nom de Joyeux Compères de [Root.Location.GetName] rôde dans votre forêt. J'ai essayé de les retrouver, mais en vain, hélas. Ils m'ont chassé hors de la forêt à plusieurs reprises, et lors de ma dernière tentative, une flèche m'a atteint dans le postérieur ! »;Mein Sheriff kam heute in schlechter Verfassung und hinkend zu mir.\n\n"Mein Fürst, ich fürchte, ich bringe schlechte Kunde für Euch: Eine Bande aus Räubergesindel und Wilderern, die sich selbst die "Fröhlichen Strolche von [Root.Location.GetName]" nennt, treibt in Euren Wäldern ihr Unwesen! Ich habe den Versuch unternommen, sie aufzuspüren, aber leider ohne Ergebnis. Jedes Mal jagten sie mich aus dem Wald und beim letzten Mal verwundete mich gar einer ihrer Pfeile – genau am Allerwertesten!";;Hoy vino a verme mi alguacil, parecía preocupado y cojeaba un poco.\n\n'Señor, me temo que traigo graves noticias: Una banda de ladrones y cazadores furtivos que se hacen llamar los Hombres Alegres de [Root.Location.GetName] andan sueltos en vuestro bosque. He intentado atraparlos pero ¡ay!, ha sido en vano. Me echaron del bosque en varias ocasiones, y en la última recibí una flecha en las nalgas!';;;;;;;;;x
EVTOPTA10000;Bwahahaha... Sorry, do go on;Hahahaha... Pardon, continu.;Bwahahaha... Entschuldigt meinen unangemessenen Anfall von Heiterkeit, bitte – fahrt fort!;;Buuajajaja... Perdona, continúa;;;;;;;;;x
EVTOPTB10000;We need to set a trap for them!;Il faut leur tendre un piège !;Wir müssen ihnen eine Falle stellen!;;¡Debemos tenderles una trampa!;;;;;;;;;x
EVTTOOLTIP10001;The Merry Men makes a move...;Les Joyeux Compères se déplacent...;Die Fröhlichen Strolche werden etwas unternehmen ...;;Los Hombres Alegres han hecho un movimiento...;;;;;;;;;x
EVTOPTC10000;Just ignore them;Ignorons-les simplement.;Wir ignorieren dieses Gesindel;;Ignóralos;;;;;;;;;x
EVTNAME10001;The harassing of a noblewoman;Le harcèlement d'une noble;Das Erlebnis einer Edelfrau;;El acoso de una mujer noble;;;;;;;;;x
EVTDESC10001;An indignant but blushing woman stormed into my great hall. She told me how a band of green-clad men had overpowered her, taken her to their hideout and forced her to yield her jewels and gold to them, everything except a simple locket. They treated her courteously and even escorted her to the edge of the forest when she had handed over her jewelry. Her shining eyes, blushing cheeks and furtive smile told me she enjoyed it.;Une femme indignée, mais rougissante a fait irruption dans ma grande salle. Elle m'a dit qu'une bande d'hommes vêtus de vert l'avait maîtrisée, emmenée dans leur repaire et forcée à leur donner tous ses bijoux et tout son or, tout sauf un petit médaillon. Ils l'ont traitée avec courtoisie et l'ont même escortée jusqu'à la lisière de la forêt après qu'elle leur avait remis ses bijoux. Ses yeux brillants, ses joues rougissantes et son sourire furtif me disaient que cela lui avait plu. ;Eine empörte und dabei verlegene Dame stürmte zu mir in den Rittersaal. Sie berichtete davon, wie eine Bande grün gewandeter Männer sie überwältigt und in ihr Waldversteck geschleppt habe, wo man sie zwang, ihr gesamtes Gold und sämtlichen Schmuck auszuhändigen – einfach alles bis auf ein kleines Medaillon. Die Strolche behandelten sie mit ausgesuchter Höflichkeit und eskortierten die Dame bis an den Waldrand. Trotz all ihrer Empörung bemerkte ich, wie sehr ihre Augen bei der Erinnerung an die galanten Diebe strahlten und so schloss ich, dass dieser Diebstahl ihr durchaus gefallen hatte.;;Una mujer indignada y ruborizada entró precipitadamente en mi sala mayor. Me dijo que una banda de hombres vestidos de verde la habían sometido y obligado a acompañarlos a su guarida para que les entregase sus joyas y su oro, todo excepto un sencillo guardapelo. La trataron con cortesía e incluso la condujeron al límite del bosque cuando les dio sus joyas. Por el brillo en su mirada, el rubor en sus mejillas y su sonrisa furtiva me di cuenta de que lo había disfrutado.;;;;;;;;;x
EVTOPTA10001;Give her some gold and send her away;Donnez-lui un peu d'or et renvoyez-la.;Der Dame ein wenig Gold geben und sie fortschicken;;Darle algo de oro y que se vaya;;;;;;;;;x
EVTOPTB10001;Something must be done!;Il faut faire quelque chose !;Wir müssen etwas unternehmen!;;¡Esto no puede quedar así!;;;;;;;;;x
EVTNAME10002;The harassing of a nobleman;Le harcèlement d'un noble.;Überfall auf einen Edelmann;;El acoso de un noble;;;;;;;;;x
EVTDESC10002;An indignant and fuming man stormed into my great hall. He told me how a band of green-clad men had overpowered him, manhandled him when he tried to resist and taken him to their hideout where they had forced him to yield every valuable trinket he owned, even his horse! When he had stopped resisting, they treated him courteously and even escorted him to the edge of the forest after they had taken his valuables. He demanded that I would do something about 'those Merry Men in green'.;Un homme indigné et furieux a fait irruption dans ma grande salle. Il m'a dit qu'une bande d'hommes vêtus de vert l'avait maîtrisé, malmené quand il avait essayé de résister, et emmené dans leur repaire où ils l'ont forcé à leur remettre chaque petite babiole qu'il possédait, et même son cheval ! Quand il a arrêté de leur résister, ils l'ont traité avec courtoisie et l'ont même escorté jusqu'à la lisière du bois après lui avoir dérobé ses objets de valeur. Il m'a demandé de faire quelque chose en ce qui concerne « ces Joyeux Compères vêtus de verts ».;Wutentbrannt rauschte ein empörter Edelmann zu mir in den Rittersaal. Er berichtete von einer Bande grün gewandeter Männer, die ihn überwältigt und ihm eine Tracht Prügel verpasst hatten, nachdem er versucht hatte Widerstand zu leisten, und die ihn anschließend in ihr Versteck brachten, wo sie ihn zwangen, ihnen alles, was auch nur den geringsten Wert hatte, herauszurücken, einschließlich seines Pferdes! Nachdem er seinen Widerstand aufgegeben hatte, wurde er mit ausgesuchter Höflichkeit behandelt und sogar bis zum Waldrand eskortiert, wo man ihn schließlich gehen ließ. Anschließend verlangte der ausgeplünderte Edelmann, ich müsse etwas gegen diese ‚Fröhlichen Strolche‘ unternehmen.;;Un hombre indignado y enfurecido entró precipitadamente en mi sala mayor. Me dijo que una banda de hombres vestidos de verde lo habían sometido y, tras maltratarle un poco cuando intentó resistir, le condujeron a su guarida para que les entregase todas las chucherías de valor que llevaba consigo, ¡incluso su caballo! Cuando dejó de resistirse le trataron con cortesía e incluso le condujeron al límite del bosque después de coger sus pertenencias. Me exigía que hiciera algo respecto a 'esos Hombres Alegres vestidos de verde'.;;;;;;;;;x
