#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#MIN_CLAN_LIMIT;Minimum Clan Size;;Minimale Klangröße;;Tamaño mínimo del clan;;;;;;;;;x
MAX_CLAN_LIMIT;Maximum Possible Clans;Taille maximale de clan autorisée;Maximal mögliche Klangröße;;Máximo tamaño posible del clan;;;;;;;;;x
SPLIT_CLAN_INTERACTION_LETTER;I have decided to revoke the lands of [ThirdPartyTitle.GetFullName] and give it to a new clan. Failure to hand it over peacefully will lead to war.;J'ai décidé de retirer ses terres à [ThirdPartyTitle.GetFullName] et de les donner à un nouveau clan. Si ces terres ne sont pas abandonnées sans discuter, ce sera la guerre.;Ich habe entschieden, [ThirdPartyTitle.GetFullName] die Ländereien zu entziehen und einem anderen Klan zu übertragen. Sollte dies auf friedlichem Wege nicht möglich sein, wird Krieg die Folge sein.;;He decidido revocar las tierras de [ThirdPartyTitle.GetFullName] y dársela a un nuevo clan. No lograr entregarlas en paz llevará a la guerra.;;;;;;;;;x
ABSORB_CLAN_INTERACTION_LETTER;I have decided to seize your lands and merge your clan with mine. Failure to hand over your lands peacefully will lead to war.;J'ai décidé de prendre possession de vos terres et de fusionner votre clan au mien. Si ces terres ne sont pas abandonnées sans discuter, ce sera la guerre.;Ich habe entschieden, Eure Ländereien zu übernehmen und Euren Klan mit meinem zu vereinen. Solltet Ihr mir Euer Land nicht bereitwillig übergeben, wird Krieg die Folge sein.;;He decidido tomar tus tierras y combinar tu clan con el mío. No ser capaz de entregarme tus tierras en paz llevará a la guerra.;;;;;;;;;x
MODIFIER_RETINUE_MAINTENENCE_COST;Retinue Maintenence Cost;Frais d'entretien de l'escorte;Unterhaltskosten des Gefolges;;Coste del mantenimiento de comitiva;;;;;;;;;x
MODIFIER_HORDE_MAINTENENCE_COST;Horde Maintenence Cost;Frais d'entretien de la horde;Unterhaltskosten der Horde;;Coste del mantenimiento de horda;;;;;;;;;x
MODIFIER_CLAN_SENTIMENT;Clan Sentiment;Sentiment du clan;Klanmeinung;;Sentimiento de clan;;;;;;;;;x
CAPITAL_AT_TRADE_POST_MODIFIER;In Capital;Dans la capitale;In der Hauptstadt;;En la capital;;;;;;;;;x
CAPITAL_ADJACADENT_TO_TRADE_POST_MODIFIER;Adjacadent to Capital;Adjacent à la capitale;In Nachbarschaft zur Hauptstadt;;Adyacente a la capital;;;;;;;;;x
nomad_horse_offensive_modifier;Capital is in a Steppe, Desert or Plains county;La capitale se trouve dans un comté de steppes, déserts ou plaines;Hauptstadt in einer Provinz mit Steppe, Wüste oder Ebene;;La capital está en una provincia de estepa, desierto o llanura;;;;;;;;;x
nomad_horse_defensive_modifier;Capital is in a Mountains, Hills or Arctic county;La capitale se trouve dans un comté de montagnes, collines ou arctique;Hauptstadt in einer Provinz mit Bergen, Hügeln oder Arktis;;La capital está en unas provincia de montañas, colinas o ártica;;;;;;;;;x
MODIFIER_GLOBAL_WINTER_SUPPLY;Global Winter Supply;Total de vivres hivernaux;Globales Versorgungslimit (Winter);;Suministro de invierno global;;;;;;;;;x
BUILDING_ACTIVE;This building is only active while;Ce bâtiment n'est actif que si;Dieses Gebäude ist nur aktiv während;;Este edificio sólo está activo mientras;;;;;;;;;x
CAPITAL_AT_HOLY_SITE;Capital at $RELIGION$ Holy Site: §G+$VALUE$§!;Capitale dans un lieu saint $RELIGION$ : §G+$VALUE$§!;Hauptstadt in Region mit einer $RELIGION$en heiligen Stätte: §G+$VALUE$§!;;Capital en el lugar sagrado de $RELIGION$: §G+$VALUE$§!;;;;;;;;;x
COMMANDER_LIMIT;Commander Limit: §Y$LIMIT$§!;Limite de commandants : §Y$LIMIT$§!;Kommandantenlimit: §Y$LIMIT$§!;;Límite de comandante:;;;;;;;;;x
RULER_HAS_MOVED_CAPITAL_RECENTLY;§Y[GetTitledFirstName]§! is not allowed to move the capital again in $MONTHS$ months - unless it's back to the traditional capital of [PrimaryTitle.GetName].;§Y[GetTitledFirstName]§! n'a pas l'autorisation de déplacer de nouveau la capitale avant $MONTHS$ mois, sauf s'il s'agit de rétablir la capitale d'origine de [PrimaryTitle.GetName].;§Y[GetTitledFirstName]§! darf $MONTHS$ Monate lang die Hauptstadt nicht mehr verlegen. Ausnahme ist die Verlegung zurück zur traditionellen Hauptstadt von [PrimaryTitle.GetName].;;§Y[GetTitledFirstName]§! no tiene permiso para trasladar la capital otra vez en $MONTHS$ meses - a menos que sea de vuelta a la capital tradicional de [PrimaryTitle.GetName].;;;;;;;;;x
CONFIRM_MAKE_CAPITAL_DESC;Are you sure you want to move your court to $PROVINCE$, making it your capital?;Souhaitez-vous vraiment transférer la Cour à $PROVINCE$ et en faire votre capitale ?;Seid Ihr sicher, dass Ihr Euren Hof nach $PROVINCE$ verlegen und diese Provinz zur Hauptstadt machen möchtet?;;¿Estás seguro de que deseas mover la corte a $PROVINCE$, lo que la convertirá en la capital?;;;;;;;;;x
CONFIRM_MAKE_CAPITAL_DESC_0;$GOVERNMENT$ Rulers can only do this once in their lifetime.;Les dirigeants d'un gouvernement de type '$GOVERNMENT$' ne peuvent faire cela qu'une fois dans leur vie.;Herrscher der Staatsform $GOVERNMENT$ können dies zu Lebzeiten nur einmal tun.;;$GOVERNMENT$ los gobernantes sólo pueden hacer esto una vez en su vida.;;;;;;;;;x
CONFIRM_MAKE_CAPITAL_DESC_1;You will not be able to change capital again for $MONTHS$ months.;Vous ne pourrez plus changer de capitale avant §Y$MONTHS$§! mois.;Ihr werdet die Hauptstadt im Anschluss $MONTHS$ Monate nicht mehr ändern können.;;No serás capaz de cambiar la capital otra vez en $MONTHS$ meses.;;;;;;;;;x
MOVED_CAPITAL_MONTHS_MULT;Capital Movement Delay Modifier;Modificateur de temps de changement de capitale;Verzögerungsfaktor bezüglich Verlegung der Hauptstadt;;Modificador de retraso de movimiento de la capital;;;;;;;;;x
convert_fort_to_city_desc;I can upgrade the Fort of [Root.County.GetBaseName] to a prosperous City.;Je peux améliorer le fort de [Root.County.GetBaseName] en une cité prospère.;Ich kann aus dem Fort in [Root.County.GetBaseName] eine blühende Stadt machen.;;Puedo actualizar la fortaleza de [Root.County.GetBaseName] a una ciudad próspera.;;;;;;;;;x
convert_fort_to_castle_desc;I can upgrade the Fort of [Root.County.GetBaseName] to a glorious Castle.;Je peux améliorer le fort de [Root.County.GetBaseName] en un magnifique château.;Ich kann aus dem Fort in [Root.County.GetBaseName] eine prächtige Burg machen.;;Puedo actualizar la fortaleza de [Root.County.GetBaseName] a un glorioso castillo.;;;;;;;;;x
convert_fort_to_temple_desc;I can upgrade the Fort of [Root.County.GetBaseName] to a holy Temple.;Je peux améliorer le fort de [Root.County.GetBaseName] en un temple sacré.;Ich kann aus dem Fort in [Root.County.GetBaseName] einen heiligen Tempel machen.;;Puedo actualizar la fortaleza de [Root.County.GetBaseName] a un templo sagrado.;;;;;;;;;x
convert_fort_to_tribal_desc;I can upgrade the Fort of [Root.County.GetBaseName] to a Tribal Holding.;Je peux améliorer le fort de [Root.County.GetBaseName] en une propriété tribale.;Ich kann aus dem Fort in [Root.County.GetBaseName] eine Stammessiedlung machen.;;Puedo actualizar la fortaleza de [Root.County.GetBaseName] a una posesión tribal.;;;;;;;;;x
NOMAD_CANNOT_MOVE_CAPITAL_TO_HOLDING;Nomads can only move their Capital to counties with an empty primary holding slot.;Les nomades ne peuvent déplacer leur capitale que dans un comté dont l'emplacement principal est vide.;Nomaden können ihre Hauptstadt nur in Provinzen verlegen, deren primärer Bauplatz leer ist.;;Los nómadas sólo pueden mover su capital a provincias con un hueco vacío de posesión primaria.;;;;;;;;;x
#MANPOWER_BREAKDOWN;Manpower Breakdown;;Aufschlüsselung der Mannstärke;;Colapso de la mano de obra;;;;;;;;;x
INTERACTION_REQUIRES_RECIPIENT_NO_OCCUPIED_PROVINCES;§Y[Recipient.GetTitledFirstName]§! have no occupied provinces;§Y[Recipient.GetTitledFirstName]§! ne possède aucune province occupée;§Y[Recipient.GetTitledFirstName]§! hat keine besetzten Provinzen;;§Y[Recipient.GetTitledFirstName]§! no tiene provincias ocupadas;;;;;;;;;x
#EMPTY_PROVINCES_IN_REALM;Empty Provinces in Realm;;Leere Provinzen im Reich;;Provincias vacías en reino;;;;;;;;;x
MAPMODE_TRADE_ZONES;§YTrade Zones§!;§YZones marchandes§!;§YHandelszonen§!;;§YZonas de comercio§!;;;;;;;;;x
#MAPMODE_TRADE_ZONES_DESC;All Trade Zones, separated by their owner.;;Alle Handelszonen, getrennt nach Besitzer.;;Todas las zonas comerciales, separados por su dueño.;;;;;;;;;x
TRADEZONE_OWNER_REPUBLIC;This Trade Zone is owned by the §Y$FAMILY$§! Family of §YThe $REPUBLIC$§!;Cette zone marchande est la propriété de la famille §Y$FAMILY$§! de §Y$REPUBLIC$§!;Diese Handelszone gehört der Familie §Y$FAMILY$§! von §Y$REPUBLIC$§!;;Esta zona de comercio es propiedad de la familia §Y$FAMILY$§! de §YThe $REPUBLIC$§!;;;;;;;;;
TRADEZONE_OWNER;This Trade Zone is owned by §Y$HOLDING$§!;Cette zone marchande est la propriété de §Y$HOLDING$§!;Diese Handelszone gehört §Y$HOLDING$§!;;Esta zona de comercio es poseída por §Y$HOLDING$§!;;;;;;;;;x
tut_2c_9;Spymaster - Scheme, build spy network, study technology.;Maître-Espion – Comploter, tisser un réseau d'espionnage, étudier une technologie.;Meisterspion: Komplotte schmieden, Spionagenetzwerk aufbauen, Technologie studieren.;;Red de espionaje de exhibiendo - esquema, construir, tecnología de estudio.;;;;;;;;;x
tut_2c_10;Court Chaplain - Proselytize, research cultural tech, improve religious relations.;Chapelain – Faire du prosélytisme, rechercher des technologies culturelles, améliorer les relations religieuses.;Hofprediger: Missionieren, Kulturtechnologien erforschen, religiöse Beziehungen verbessern.;;El capellán de la corte - gana prosélitos, investiga tecnología cultural, mejora relaciones religiosas.;;;;;;;;;x
#PROVINCE_EXTEND_DESC;Forts and Trade Posts;;Forts und Handelsposten;;Fortalezas y puestos de comercio;;;;;;;;;x
MAKE_CONSORT_INTERACTION_LONG_DESC;You can have up to three concubines in addition to your wife. Concubines are not truly married, but will bear their liege's legitimate children. A woman who is the prisoner of a ruler can be forced to become his concubine, even if she is already married.;Vous pouvez avoir jusqu'à trois concubines en plus de votre femme. Les concubines ne sont pas réellement mariées, mais elles porteront les enfants légitimes de leur seigneur. Un souverain peut contraindre une prisonnière à devenir sa concubine même si celle-ci est déjà mariée.;Zusätzlich zu Eurer Gattin könnt Ihr bis zu drei Konkubinen haben. Konkubinen werden nicht offiziell geheiratet, doch ihre Kinder gelten als rechtmäßige Nachkommen ihres Herrn. Eine Frau, die in Gefangenschaft geraten ist, kann ins Konkubinat gezwungen werden, selbst wenn sie bereits verheiratet ist.;;Puedes tener hasta tres concubinas además de tu esposa. Las concubinas no están realmente casadas, pero tendrán hijos legítimos de su señor. Una mujer que sea prisionera de un gobernante puede ser obligada a convertirse en su concubina, incluso si ya está casada.;;;;;;;;;x
TECH_DESC_NOMAD_CAPITAL;Advancements in your Capital Holding of $NAME$;Les progrès à $NAME$, notre capitale;Fortschritte in Eurer Hauptstadt $NAME$;;Progresos en tu posesión capital de $NAME$;;;;;;;;;x
SPREAD_FROM_NOMAD_CAPITAL;Nomad Capital Bonus;Bonus de capitale nomade;Hauptstadtbonus für Nomaden;;Bonificación de capital nómada;;;;;;;;;x
SPREAD_TO_NOMAD_CAPITAL;Province Bonus;Bonus de province;Provinzbonus;;Bonificación de provincia;;;;;;;;;x
TECH_GROWTH_NOMAD_CAPITAL_SETUP;Advancement in Nomad Capital;Avancée dans votre capitale nomade;Fortschritte in der Hauptstadt eines Nomadenvolkes;;Progreso en capital del nómada;;;;;;;;;x
TECH_GROWTH_NOMAD_CAPITAL_LOG;Local knowledge of $TECH$ in $NAME$ increased to level §Y$LEVEL$§!;L'expertise locale en matière de $TECH$ à $NAME$ a atteint le niveau §Y$LEVEL$§!;Das regionale Wissen der Technologie $TECH$ in $NAME$ ist auf die Stufe §Y$LEVEL$§! gestiegen.;;Conocimiento local de $TECH$ en $NAME$ aumentó al nivel §Y$LEVEL$§!;;;;;;;;;x
TECH_GROWTH_PROG_NOMAD_CAPITAL_SETUP;Advancement Progress in Nomad Capital;Progression de l'avancée dans votre capitale nomade;Fortschrittsentwicklung in der Hauptstadt eines Nomadenvolkes;;Avance del progreso en capital nómada;;;;;;x
TECH_GROWTH_PROG_NOMAD_CAPITAL_LOG;Local progress of $TECH$ advancement in $NAME$ increased to §Y$PROG$§!;La progression locale en matière de $TECH$ a progressé de §Y$PROG$§! en $NAME$;Lokaler $TECH$-Fortschritt in $NAME$ erhöht auf §Y$PROG$§!.;;¡El progreso local del progreso de $TECH$ en el $NAME$ aumentó a §Y$PROG$§!;;;;;;;;;x
RULER_CANNOT_MOVE_CAPITAL_AT_WAR;You can only move your Capital during peacetime.;Vous ne pouvez déplacer votre capitale qu'en temps de paix.;Ihr könnt Eure Hauptstadt nur in Friedenszeiten verlegen.;;Sólo puedes mover tu capital en tiempos de paz.;;;;;;;;;x
faction_overthrow;Overthrow Khan;Renverser le khan;Khan stürzen;;Derrocar al kan;;;;;;;;;x
faction_overthrow_title;Overthrow Khan;Renverser le khan;Khan stürzen;;Derrocar al kan;;;;;;;;;x
faction_overthrow_desc;Members desire §Y[From.GetBestName]§! as the new leader for the §Y[This.GetFullName]§!. When sufficiently powerful, §Y[From.GetBestName]§! may present an ultimatum to §Y[From.Liege.GetBestName]§!;Les membres désirent avoir §Y[From.GetBestName]§! comme nouveau chef de §Y[This.GetFullName]§!. Lorsqu'il sera assez puissant, §Y[From.GetBestName]§! pourra présenter un ultimatum à §Y[From.Liege.GetBestName]§!;Mitglieder wünschen, §Y[From.GetBestName]§! zum neuen Anführer der §Y[This.GetFullName]§! zu machen. Sobald §Y[From.GetBestName]§! mächtig genug ist, kann §Y[From.Liege.GetBestName]§! ein Ultimatum gestellt werden.;;Los miembros desean a §Y[From.GetBestName]§! como nuevo líder de §Y[This.GetFullName]§!. ¡Cuando sea lo suficientemente poderoso, §Y[From.GetBestName]§! puede presentar un ultimátum a §Y[From.Liege.GetBestName]§!;;;;;;;;;x
#CB_NAME_INSTALLKHAN;Install $ATTACKER$ as Khan of $SECOND$;;$ATTACKER$ als Khan von $SECOND$ einsetzen;;Instalar a $ATTACKER$ como kan de $SECOND$;;;;;;;;;x
WAR_NAME_INSTALLKHAN;Install $ATTACKER$ as Khan of $SECOND$;Guerre pour faire de $ATTACKER$ le khan de $SECOND$;$ATTACKER$ als Khan von $SECOND$ einsetzen;;Instalar a $ATTACKER$ como kan de $SECOND$;;;;;;;;;x
EVTDESC8210;You have shown yourself weak and I speak for all the clans when I say that it is time for you to hand over the bridle to someone more worthy.\n\nSigned,\n[From.GetTitledName];Vous avez fait preuve de faiblesse, et je parle au nom de tous les clans lorsque je déclare qu'il est temps pour vous de passer les rênes à quelqu'un qui en est plus digne.\n\nSigné\n[From.GetTitledName];Ihr habt unter Beweis gestellt, dass Ihr schwach seid. Ich spreche für alle Klans, wenn ich sage, dass es an der Zeit ist, dass ein anderer die Zügel übernimmt.\n\nGezeichnet,\n[From.GetTitledName];;Has mostrado debilidad y hablo en nombre de todos los clanes cuando digo que es hora de que entregues las riendas a alguien más digno.\n\nFirmado,\n[From.GetTitledName];;;;;;;;;x
EVTDESC8211;The weak Khan has agreed to our demands and have to surrender himself to us.;Le khan affaibli a accepté vos exigences et nous propose son abdication.;Der schwache Khan hat unseren Forderungen zugestimmt und muss sich uns ausliefern.;;El débil kan ha estado de acuerdo en nuestras demandas y tiene que entregarse a nosotros.;;;;;;;;;x
EVTDESC8212;A faction led by disgruntled Clan-Chiefs have ended without bloodshed as the previous Khan surrendered.;Une révolte emmenée par des chefs de clans mécontents s'est terminée sans effusion de sang avec l'abdication de l'ancien khan.;Eine Gruppe unzufriedener Klanhäuptlinge löste sich ohne Blutvergießen auf, nachdem der bisherige Khan sich ergab.;;Una facción liderada por jefes de clan descontentos ha terminado sin derramamiento de sangre ya que el anterior kan se rindió.;;;;;;;;;x
EVTDESC8213;I surrender myself to you [Root.GetTitledName] and only beg of you to have mercy upon me and my house...;Je vous cède mon pouvoir, [Root.GetTitledName], et je vous implore d'avoir pitié des miens.;Ich ergebe mich Euch, [Root.GetTitledName], und flehe Euch an, mir und meinem Haus Gnade zuteil werden zu lassen.;;Me entrego a ti, [Root.GetTitledName], y sólo ruego que tengas misericordia de mí y de mi casa...;;;;;;;;;x
EVTOPTA8213;Your clan has served us well, you shall live for now...;Votre clan a bien servi, nous vous laisserons vivre... Pour l'instant.;Euer Klan hat uns gute Dienste geleistet. Ihr dürft zunächst Euer Leben behalten ...;;Su clan nos ha servido bien, vivirás por el momento...;;;;;;;;;x
EVTOPTB8213;Cowards like you have no place among us!;Les couards de votre espèce n'ont pas leur place ici !;Für Feiglinge wie Euch gibt es keinen Platz in unseren Reihen!;;¡Los cobardes como tú no tienen lugar entre nosotros!;;;;;;;;;x
NOMAD_TECH_LEECH;Tributary tech contribution;Contribution technologique tributaire;Technologiebeitrag eines Tributstaats;;Contribución técnica tributaria;;;;;;;;;x
IMPRISON_INTERACTION_FORCED;Because of their different way of governance, none of your Clans will object to the imprisonment of this outsider.;En raison des différences gouvernementales de vos clans, aucun clan ne s'opposera à l'emprisonnement de cet étranger.;Aufgrund der Unterschiede in der Verwaltung wird keiner Eurer Klans Einwände gegen die Einkerkerung dieses Fremden erheben.;;A causa de su diferente modo de gobernar, ninguno de sus clanes se opondrá al encarcelamiento de este forastero.;;;;;;;;;x
EXECUTE_INTERACTION_FORCED;Because of their different way of governance, none of your Clans will object to the execution of this outsider.;En raison des différences gouvernementales de vos clans, aucun clan ne s'opposera à l'exécution de cet étranger.;Aufgrund der Unterschiede in der Verwaltung wird keiner Eurer Klans Einwände gegen die Hinrichtung dieses Fremden erheben.;;A causa de su diferente modo de gobernar, ninguno de sus clanes se opondrá a la ejecución de este forastero.;;;;;;;;;x
