#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
opinion_hajj_promised;Promised to go on Hajj.;A promis de faire le hajj;Hat versprochen, auf Haddsch zu gehen.;;Prometió hacer el hach.;;;;;;;;;x
EVTTOOLTIP106161;Ibn Rushd meets [This.GetTitledFirstName];Ibn Rushd est présenté [This.Get_au_TitledFirstName];Ibn Rushd lernt [This.GetTitledFirstName] kennen;;Ibn Rushd se encuentra con [This.GetTitledFirstName];;;;;;;;;x
EVTDESC106161;Every Qadi should read Ibn Rushd's 'Fasl al-Maqal' which argues for the legality of philosophical investigation under Islamic law. The man from [From.GetName] is a master of philosophy, theology, logic, the science medicine, astronomy and many other subjects, any court would pride itself in having Ibn Rushd as court philosopher.;Tous les cadis devraient lire l'ouvrage de Ibn Rushd intitulé 'Fasl al-Maqal', qui prône pour la légitimation de l'investigation philosophique aux yeux de la loi islamique. L'homme originaire de [From.GetName] est maître en philosophie, théologie, logique, médecine, astronomie et bien d'autres sujets. N'importe quelle Cour se réjouirait d'avoir comme philosophe un homme tel que Ibn Rushd.;Jeder Kadi sollte Ibn Rushd's "Fasl al-Maqal" lesen, das für die Egalität philosophischer Untersuchungen unter islamischem Recht argumentiert. Der Mann aus [From.GetName] ist ein Meister der Philosophie, Theologie, Logik, der wissenschaftlichen Medizin, Astronomie und vieler anderen Bereiche. Jeder Hof wäre stolz, Ibn Rushd als höfischen Philosophen zu haben.;;Todo Cadí debería leer el 'Fasl al-Maqal' de Ibn Rushd, que defiende la legalidad de la investigación filosófica bajo la ley islámica. Este ciudadano de [From.GetName] es maestro en filosofía, teología, lógica, medicina científica, astronomía y muchas otras materias. Cualquier corte se enorgullecería de contar con Ibn Rushd como filósofo de la corte.;;;;;;;;;x
EVTOPTA106161;Ask him to stay at my court as court philosopher;Demandez-lui de séjourner à ma Cour et de devenir notre philosophe attitré;Bietet ihn an, als höfischer Philosoph an meinem Hof zu bleiben;;Pedirle que se quede en la corte como filósofo;;;;;;;;;x
EVTDESC106165;Every university has Ibn Sina's 'The Canon of Medicine' as a standard medical text. Ibn Sina is from [Root.GetName] and his works includes writing on every possible subject, from philosophy to alchemy to geology to poetry and so on.;Toutes les universités utilisent l'oeuvre de Ibn Sina intitulée 'Livre des lois médicales' comme texte de référence. Ibn Sina est originaire de [Root.GetName] et ses travaux incluent des écrits sur tous les thèmes possibles et imaginables, de la philosophie à l'alchimie en passant par la géologie et la poésie.;Jede Universität verwendet Ibn Sinas "Der Kanon der Medizin" als Standardtext. Ibn Sina ist aus [Root.GetName] und seine Arbeit beinhaltet Schriften zu jedem möglichen Bereich, zu Philosophie, Alchemie, Geologie, Lyrik und so weiter.;;Todas las universidades utilizan 'El canon de medicina' de Ibn Sina como texto médico estándar. Ibn Sina es originario de [Root.GetName] y sus trabajos incluyen escritos sobre todas las posibles materias, desde la filosofía a la alquimia, pasando por la geología, etc.;;;;;;;;;x
EVTOPTA106165;[Root.Holder.TopLiege.GetTitledFirstName] would be pleased to meet you;[Root.Holder.TopLiege.Get_Le_TitledFirstName] serait enchanté de faire votre connaissance;[Root.Holder.TopLiege.GetTitledFirstName] würden sich freuen, Euch kennenzulernen;;[Root.Holder.TopLiege.GetTitledFirstName] estaría encantado de conoceros;;;;;;;;;x
EVTTOOLTIP106166;Ibn Sina meets [This.GetTitledFirstName];Ibn Sina est présenté [This.Get_au_TitledFirstName];Ibn Sina lernt [This.GetTitledFirstName] kennen;;Ibn Sina se encuentra con [This.GetTitledFirstName];;;;;;;;;x
EVTDESC106166;I read Ibn Sina's 'The Canon of Medicine' as part of my education and found it fascinating. I tried to invite Ibn Sina to my court several times, but he had little time to waste. Then I offered him a job as court physician and now I can discuss philosophy, alchemy, geology, poetry or any other subject we both find fascinating.;J'ai lu le 'Livre des lois médicales' écrit par Ibn Sina pour m'instruire et je l'ai trouvé fascinant. J'ai invité Ibn Sina à ma Cour à plusieurs reprises, mais c'est un homme très occupé. Puis je lui ai offert le poste de médecin en chef et désormais, je peux discuter avec lui de philosophie, d'alchimie, de géologie, de poésie et de bien d'autres sujets qui nous passionnent tous les deux.;Ich las Ibn Sinas "Der Kanon der Medizin" als Teil meiner Ausbildung und fand ihn faszinierend. Ich versuchte mehrmals, Ibn Sina an meinen Hof einzuladen, doch er hatte keine Zeit zu verschwenden. Dann bot ich ihm eine Stelle als Hofarzt an und nun kann ich mit ihm über Philosophie, Alchemie, Geologie, Lyrik und alle anderen Bereiche diskutieren, die uns beide faszinieren.;;Leí 'El canon de medicina' de Ibn Sina durante mis estudios y me pareció fascinante. Traté de invitar a Ibn Sina a mi corte varias veces, pero él no tenía tiempo que perder. Entonces le ofrecí un puesto como médico de la corte y ahora podemos conversar sobre filosofía, alquimia, geología, poesía o cualquier otra materia que nos deleite a ambos.;;;;;;;;;x
EVTOPTA106166;Tell me your opinion on Aristotle's philosophy...;J'aimerais votre opinion sur la pensée d'Aristote...;Sagt mir Eure Meinung zu Aristoteles' Philosophie... ;;Contadme qué opináis sobre la filosofía aristotélica...;;;;;;;;;x
EVTDESC106170;Al-Jaldaki from [Root.GetName] is a brilliant alchemist whose 'al-Misbah fi Ilm al-Miftah' or 'Key of the Sciences of Lights' and 'The Proof Regarding Secrets of the Science of the Balance' or 'Kitab al-Burhan fi asrar 'ilm al-mizan' are widely acclaimed by other alchemists.;Al-Jaldaki de [Root.GetName] est un formidable alchimiste, auteur de « Clé des sciences de la lumière » et de « Les secrets de l'équilibre » sont des ouvrages salués par tous les autres alchimistes.;Al-Jaldaki aus [Root.GetName] ist ein brillanter Alchemist, dessen "al-Misbah fi Ilm al-Miftah" oder "Schlüssel zur Wissenschaft des Lichtes" und "Der Beweis für das Geheimnis der Gleichgewichts-Wissenschaft" oder "Kitab al-Burhan fi asrar 'ilm al-mizan" werden von anderen Alchemisten anerkannt.;;Al-Jaldaki de [Root.GetName] es un brillante alquimista, cuyas obras 'al-Misbah fi Ilm al-Miftah' o 'Clave de las ciencias ilustradas' y 'La prueba referente a los secretos de la ciencia del equilibrio' o 'Kitab al-Burhan fi asrar 'ilm al-mizan' son ampliamente reconocidas por otros alquimistas.;;;;;;;;;x
EVTOPTA106170;Why haven't we heard of him before?;Pourquoi n'avons-nous pas entendu parler de lui plus tôt ?;Warum haben wir bisher noch nichts von ihm gehört?;;¿Por qué no hemos oído hablar de él antes?;;;;;;;;;x
EVTTOOLTIP106171;Al-Jaldaki meets [This.GetTitledFirstName];Al-Jaldaki est présenté [This.Get_au_TitledFirstName];Al-Jaldaki lernt [This.GetTitledFirstName] kennen;;Al-Jaldaki se encuentra con [This.GetTitledFirstName];;;;;;;;;x
EVTDESC106171;I had the fortune to meet the alchemist Al-Jaldaki from [From.GetName] and invited him to my court. His works 'al-Misbah fi Ilm al-Miftah' or 'Key of the Sciences of Lights' and 'The Proof Regarding Secrets of the Science of the Balance' or 'Kitab al-Burhan fi asrar 'ilm al-mizan' are brilliant.;J'ai eu la chance de rencontrer l'alchimiste Al-Jaldaki de [From.GetName] et l'ai invité à ma Cour. Ses travaux intitulés 'al-Misbah fi Ilm al-Miftah' ou 'Clé des sciences de la lumière' et 'Les Secrets de l'équilibre' ou 'Kitab al-Burhan fi asrar 'ilm al-mizan' sont de petits chefs-d'oeuvre. ;Ich hatte das Glück, den Alchemisten Al-Jaldaki aus [From.GetName] kennenzulernen und lud ihn an meinen Hof ein. Seine Arbeiten "al-Misbah fi Ilm al-Miftah" oder "Schlüssel zur Wissenschaft des Lichtes" und "Der Beweis für das Geheimnis der Gleichgewichts-Wissenschaft" oder "Kitab al-Burhan fi asrar 'ilm al-mizan" oder "Kitab al-Burhan fi asrar 'ilm al-mizan" sind brillant.;;Tuve la fortuna de conocer a Al-Jaldaki de [Root.GetName] y le invité a la corte. Sus obras 'al-Misbah fi Ilm al-Miftah' o 'Clave de las ciencias ilustradas' y 'La prueba referente a los secretos de la ciencia del equilibrio' son brillantes.;;;;;;;;;x
EVTOPTA106171;I am lucky to have him here;C'est une chance de l'avoir à nos côtés;Ich bin froh, ihn hier zu haben;;Tengo suerte de tenerle aquí;;;;;;;;;x
opinion_fatwa_target;Has Fatwa Issued;A émis une fatwa à mon encontre;Hat Fatwa angewiesen;;Tiene Fetua emitida;;;;;;;;;x
opinion_has_fatwa;Has Fatwa Issued;A vu une fatwa émise à son encontre;Hat Fatwa angewiesen;;Tiene Fetua emitida;;;;;;;;;x
opinion_issued_fatwa;Issued Fatwa;A émis une fatwa à l'encontre de quelqu'un;Fatwa angewiesen;;Emitió Fetua;;;;;;;;;x
EVTDESC88750;Your master, [Root.Liege.GetTitledName], has come forward in private with a suggestion that you, as [Root.Liege.GetHerHis] [Root.Liege.GetLordSpiritualName], issue a fatwa against [From.GetTitledName]. No doubt the [Root.Liege.GetTitle] has [Root.Liege.GetHerHis] own motives for this, but it cannot be denied that [From.GetFirstName] leads a decadent lifestyle with little room for piety.;Votre Maître, [Root.Liege.Get_le_TitledName], s'est entretenu avec vous en privé pour suggérer que vous, en tant que [Root.Liege.GetLordSpiritualName], prononciez une fatwa à l'encontre [From.Get_du_TitledName]. [Root.Liege.Get_only_Le_Title][Root.Liege.GetTitle] a sans doute des griefs personnels à régler mais on ne peut ignorer le fait que [From.GetFirstName] mène une vie décadente qui laisse peu de place à la piété.;Euer Meister, [Root.Liege.GetTitledName], ist im Vertrauen mit einem Vorschlag auf mich zugekommen, dass Ihr, als [Root.Liege.GetHerHis] [Root.Liege.GetLordSpiritualName], ein Fatwa gegen [From.GetTitledName] anweisen solltet. Kein Zweifel, der [Root.Liege.GetTitle] hat [Root.Liege.GetHerHis]e eigenen Motive dafür, doch ich kann nicht leugnen, dass [From.GetFirstName] einen dekadenten Lebenswandel, mit wenig Platz für Frömmigkeit, führt. ;;Tu maestro, [Root.Liege.GetTitledName], te ha sugerido durante una reunión privada que tú, como su [Root.Liege.GetLordSpiritualName], deberías emitir una fatua contra [From.GetTitledName]. No hay duda de que el [Root.Liege.GetTitle] cuenta con sus propios motivos para ello, pero no puede negarse que [From.GetFirstName] lleva un estilo de vida decadente que no deja cabida para la piedad.;;;;;;;;;x
EVTOPTA88750;Very well, the fatwa shall be issued.;Très bien, une fatwa sera prononcée à son encontre.;Nun gut, das Fatwa soll angewiesen werden. ;;Muy bien, emitiré la fetua.;;;;;;;;;x
EVTOPTB88750;No, their squabbling does not concern me.;Non, leurs querelles ne me concernent pas.;Nein, ihre Zänkereien interessieren mich nicht. ;;No, sus desacuerdos no me conciernen.;;;;;;;;;x
EVTDESC88751;Esteemed [Root.GetTitle], I have taken your suggestion into consideration, and after much thought I have arrived at the same conclusion as you. A fatwa will be issued.\n\nYour faithful servant,\n[From.GetTitledName];Très estimé[Root.Get_E] [Root.GetTitle], j'ai pris votre requête en considération et après une longue réflexion, j'en suis arrivé aux même conclusions que vous. Une fatwa va être prononcée.\n\nVotre fidèle serviteur,\n[From.GetTitledName];Angesehener [Root.GetTitle], ich habe über Euren Vorschlag nachgedacht und nach langer Überlegung bin ich zu demselben Ergebnis gekommen wie Ihr. Ein Fatwa wird angewiesen.\n\nEuer treuer Diener,\n[From.GetTitledName];;Estimado [Root.GetTitle]: he tenido en cuenta vuestra sugerencia y, tras un largo período de reflexión, he llegado a vuestra misma conclusión. Emitiré una fatua.\n\nVuestro fiel servidor,\n[From.GetTitledName];;;;;;;;;x
EVTOPTA88751;Excellent!;Excellent !;Hervorragend!;;¡Excelente!;;;;;;;;;x
EVTDESC88752;Your decadent ways and lack of devotion to Allah (glorified and exalted be He) can no longer be tolerated. After consulting with my master, [From.Liege.GetTitledFirstName], I have reached the conclusion that a fatwa must be issued against you. May you return to the path of righteousness before it is too late.\n\n[From.GetTitledName];Votre vie de décadence et votre manque de dévouement envers Allah (que la paix soit avec Lui) ne sont plus tolérables. Après consultation avec mon Maître [From.Liege.GetTitledFirstName], je suis arrivé à la conclusion qu'une fatwa doit être prononcée à votre encontre. Puissiez-vous retrouver le droit chemin avant qu'il ne soit trop tard.\n\n[From.GetTitledName];Eure dekadenten Wege und die fehlende Hingabe zu Allah (verherrlicht sei Er) können nicht länger toleriert werden. Nachdem ich mich mit meinem Meister, [From.Liege.GetTitledFirstName], beraten habe, bin ich zu dem Entschluss gekommen, dass ein Fatwa gegen Euch angewiesen werden muss. Mögest du auf den Weg der Rechtschaffenheit zurückkehren, bevor es zu spät ist.\n\n[From.GetTitledName];;Tus formas decadentes y tu falta de devoción a Alá (glorificado y exaltado sea) no pueden seguir tolerándose. Tras consultar con mi maestro, [From.Liege.GetTitledFirstName], he llegado a la conclusión de que es necesario emitir una fatua contra ti. Ojalá regreses a la senda correcta antes de que sea demasiado tarde.\n\n[From.GetTitledName];;;;;;;;;x
EVTOPTA88752;This is an outrage!;C'est un scandale !;Das ist empörend!;;¡Esto es un escándalo!;;;;;;;;;x
EVTDESC88753;My [Root.GetTitle], I must object to this shameful attempt on your part to invoke the will of Allah (glorified and exalted be He) in your petty feud. There will be no fatwa that you can take advantage of to further your own ambitions.\n\n[From.GetTitledName];M[Root.GetOnA][Root.GetLordLady], je me dois de protester contre cette tentative honteuse qu'est la vôtre d'invoquer la volonté d'Allah (qu'Il soit exalté) dans votre querelle insignifiante. Je ne prononcerai aucune fatwa dont vous pourriez tirer avantage pour parvenir à vos fins.\n\n[From.GetTitledName];Mein [Root.GetTitle], ich muss Einwand gegen diesen schändlichen Versuch erheben, von Eurer Seite den Willen Allahs (verherrlicht sei Er) in Eurer engstirnigen Fehde zu erflehen. Es wird kein Fatwa geben, das Euch einen Vorteil für Eure zukünftigen Ambitionen geben würde.\n\n[From.GetTitledName];;Mi [Root.GetTitle]: debo objetar ante este lamentable intento por vuestra parte de invocar la voluntad de Alá (glorificado y exaltado sea) en vuestro penoso feudo. No habrá ninguna fatua de la cual podáis aprovecharos para colmar vuestras ambiciones personales.\n\n[From.GetTitledName];;;;;;;;;x
